starttime	seconds	ctime	dtime	ttime	wait
Thu Feb 11 18:30:02 2021	1613039402	14	64	78	64
Thu Feb 11 18:30:05 2021	1613039405	0	78	78	78
Thu Feb 11 18:30:04 2021	1613039404	0	78	78	78
Thu Feb 11 18:30:04 2021	1613039404	0	78	78	78
Thu Feb 11 18:30:04 2021	1613039404	0	78	78	78
Thu Feb 11 18:30:04 2021	1613039404	0	78	78	77
Thu Feb 11 18:30:04 2021	1613039404	0	78	78	78
Thu Feb 11 18:30:04 2021	1613039404	0	78	78	78
Thu Feb 11 18:30:04 2021	1613039404	0	78	78	78
Thu Feb 11 18:30:04 2021	1613039404	0	78	78	78
Thu Feb 11 18:30:05 2021	1613039405	3	76	78	76
Thu Feb 11 18:30:05 2021	1613039405	0	78	78	78
Thu Feb 11 18:30:04 2021	1613039404	0	78	78	78
Thu Feb 11 18:30:04 2021	1613039404	0	78	78	78
Thu Feb 11 18:30:04 2021	1613039404	0	78	78	78
Thu Feb 11 18:30:04 2021	1613039404	0	78	78	77
Thu Feb 11 18:30:03 2021	1613039403	0	78	78	78
Thu Feb 11 18:30:04 2021	1613039404	1	77	78	77
Thu Feb 11 18:30:04 2021	1613039404	0	78	78	78
Thu Feb 11 18:30:04 2021	1613039404	0	78	78	78
Thu Feb 11 18:30:04 2021	1613039404	0	78	78	78
Thu Feb 11 18:30:04 2021	1613039404	0	78	78	78
Thu Feb 11 18:30:04 2021	1613039404	0	78	78	78
Thu Feb 11 18:30:04 2021	1613039404	0	78	79	78
Thu Feb 11 18:30:05 2021	1613039405	1	77	79	77
Thu Feb 11 18:30:04 2021	1613039404	0	78	79	78
Thu Feb 11 18:30:04 2021	1613039404	0	78	79	78
Thu Feb 11 18:30:04 2021	1613039404	0	78	79	78
Thu Feb 11 18:30:04 2021	1613039404	1	78	79	78
Thu Feb 11 18:30:04 2021	1613039404	0	78	79	78
Thu Feb 11 18:30:04 2021	1613039404	0	78	79	78
Thu Feb 11 18:30:05 2021	1613039405	2	77	79	77
Thu Feb 11 18:30:04 2021	1613039404	0	78	79	78
Thu Feb 11 18:30:05 2021	1613039405	0	78	79	78
Thu Feb 11 18:30:04 2021	1613039404	2	77	79	77
Thu Feb 11 18:30:05 2021	1613039405	0	79	79	78
Thu Feb 11 18:30:04 2021	1613039404	0	79	79	77
Thu Feb 11 18:30:04 2021	1613039404	0	78	79	78
Thu Feb 11 18:30:04 2021	1613039404	2	77	79	77
Thu Feb 11 18:30:03 2021	1613039403	0	78	79	78
Thu Feb 11 18:30:04 2021	1613039404	0	79	79	79
Thu Feb 11 18:30:05 2021	1613039405	0	79	79	78
Thu Feb 11 18:30:04 2021	1613039404	0	78	79	78
Thu Feb 11 18:30:05 2021	1613039405	0	79	79	79
Thu Feb 11 18:30:04 2021	1613039404	0	79	79	78
Thu Feb 11 18:30:04 2021	1613039404	0	79	79	78
Thu Feb 11 18:30:05 2021	1613039405	0	79	79	79
Thu Feb 11 18:30:04 2021	1613039404	0	79	79	78
Thu Feb 11 18:30:04 2021	1613039404	0	78	79	78
Thu Feb 11 18:30:04 2021	1613039404	0	79	79	78
Thu Feb 11 18:30:04 2021	1613039404	0	79	79	78
Thu Feb 11 18:30:04 2021	1613039404	0	78	79	78
Thu Feb 11 18:30:04 2021	1613039404	0	79	79	78
Thu Feb 11 18:30:04 2021	1613039404	0	78	79	78
Thu Feb 11 18:30:05 2021	1613039405	0	79	79	79
Thu Feb 11 18:30:04 2021	1613039404	0	79	79	79
Thu Feb 11 18:30:04 2021	1613039404	0	79	79	79
Thu Feb 11 18:30:04 2021	1613039404	0	79	79	78
Thu Feb 11 18:30:04 2021	1613039404	0	79	79	78
Thu Feb 11 18:30:04 2021	1613039404	0	79	79	79
Thu Feb 11 18:30:05 2021	1613039405	1	78	79	78
Thu Feb 11 18:30:04 2021	1613039404	0	78	79	78
Thu Feb 11 18:30:04 2021	1613039404	0	79	79	78
Thu Feb 11 18:30:05 2021	1613039405	0	79	79	77
Thu Feb 11 18:30:05 2021	1613039405	0	79	79	79
Thu Feb 11 18:30:03 2021	1613039403	0	79	79	79
Thu Feb 11 18:30:03 2021	1613039403	0	79	79	79
Thu Feb 11 18:30:05 2021	1613039405	0	79	79	77
Thu Feb 11 18:30:05 2021	1613039405	3	76	79	76
Thu Feb 11 18:30:04 2021	1613039404	0	79	79	79
Thu Feb 11 18:30:04 2021	1613039404	0	79	79	78
Thu Feb 11 18:30:04 2021	1613039404	0	79	79	78
Thu Feb 11 18:30:04 2021	1613039404	0	79	79	79
Thu Feb 11 18:30:04 2021	1613039404	0	78	79	78
Thu Feb 11 18:30:04 2021	1613039404	0	79	79	79
Thu Feb 11 18:30:05 2021	1613039405	0	79	79	79
Thu Feb 11 18:30:05 2021	1613039405	0	79	79	78
Thu Feb 11 18:30:05 2021	1613039405	0	79	79	79
Thu Feb 11 18:30:04 2021	1613039404	0	79	79	78
Thu Feb 11 18:30:03 2021	1613039403	0	79	79	79
Thu Feb 11 18:30:05 2021	1613039405	0	79	79	79
Thu Feb 11 18:30:04 2021	1613039404	0	79	79	78
Thu Feb 11 18:30:04 2021	1613039404	1	78	79	78
Thu Feb 11 18:30:04 2021	1613039404	1	78	79	78
Thu Feb 11 18:30:05 2021	1613039405	2	77	79	77
Thu Feb 11 18:30:05 2021	1613039405	0	79	79	79
Thu Feb 11 18:30:03 2021	1613039403	0	79	79	79
Thu Feb 11 18:30:05 2021	1613039405	0	79	79	78
Thu Feb 11 18:30:04 2021	1613039404	0	79	79	79
Thu Feb 11 18:30:04 2021	1613039404	0	79	79	78
Thu Feb 11 18:30:05 2021	1613039405	0	79	79	79
Thu Feb 11 18:30:05 2021	1613039405	0	79	79	79
Thu Feb 11 18:30:04 2021	1613039404	0	79	79	79
Thu Feb 11 18:30:04 2021	1613039404	0	79	79	79
Thu Feb 11 18:30:04 2021	1613039404	1	78	79	78
Thu Feb 11 18:30:05 2021	1613039405	0	79	79	79
Thu Feb 11 18:30:05 2021	1613039405	0	79	79	79
Thu Feb 11 18:30:05 2021	1613039405	3	76	79	76
Thu Feb 11 18:30:03 2021	1613039403	0	79	79	79
Thu Feb 11 18:30:04 2021	1613039404	0	79	79	79
Thu Feb 11 18:30:05 2021	1613039405	3	76	79	76
Thu Feb 11 18:30:04 2021	1613039404	0	79	79	79
Thu Feb 11 18:30:04 2021	1613039404	8	71	79	70
Thu Feb 11 18:30:04 2021	1613039404	0	79	79	78
Thu Feb 11 18:30:05 2021	1613039405	0	79	79	78
Thu Feb 11 18:30:04 2021	1613039404	0	79	79	79
Thu Feb 11 18:30:03 2021	1613039403	0	79	79	79
Thu Feb 11 18:30:04 2021	1613039404	0	79	79	79
Thu Feb 11 18:30:04 2021	1613039404	0	79	79	79
Thu Feb 11 18:30:04 2021	1613039404	0	79	79	79
Thu Feb 11 18:30:05 2021	1613039405	2	77	79	77
Thu Feb 11 18:30:03 2021	1613039403	5	73	79	73
Thu Feb 11 18:30:05 2021	1613039405	0	79	79	79
Thu Feb 11 18:30:04 2021	1613039404	0	79	79	79
Thu Feb 11 18:30:04 2021	1613039404	0	79	79	79
Thu Feb 11 18:30:05 2021	1613039405	1	78	79	78
Thu Feb 11 18:30:05 2021	1613039405	0	79	79	79
Thu Feb 11 18:30:05 2021	1613039405	0	79	79	79
Thu Feb 11 18:30:04 2021	1613039404	0	79	79	79
Thu Feb 11 18:30:04 2021	1613039404	1	78	79	78
Thu Feb 11 18:30:04 2021	1613039404	0	79	79	79
Thu Feb 11 18:30:04 2021	1613039404	0	79	79	79
Thu Feb 11 18:30:05 2021	1613039405	0	79	79	79
Thu Feb 11 18:30:04 2021	1613039404	0	79	79	79
Thu Feb 11 18:30:04 2021	1613039404	0	79	79	79
Thu Feb 11 18:30:04 2021	1613039404	1	78	79	78
Thu Feb 11 18:30:04 2021	1613039404	1	78	79	78
Thu Feb 11 18:30:04 2021	1613039404	0	79	79	79
Thu Feb 11 18:30:04 2021	1613039404	0	79	79	79
Thu Feb 11 18:30:04 2021	1613039404	1	78	79	78
Thu Feb 11 18:30:04 2021	1613039404	0	79	79	79
Thu Feb 11 18:30:04 2021	1613039404	1	78	79	78
Thu Feb 11 18:30:04 2021	1613039404	0	79	79	79
Thu Feb 11 18:30:04 2021	1613039404	0	79	79	79
Thu Feb 11 18:30:04 2021	1613039404	8	71	79	71
Thu Feb 11 18:30:05 2021	1613039405	0	79	79	77
Thu Feb 11 18:30:04 2021	1613039404	0	79	79	79
Thu Feb 11 18:30:04 2021	1613039404	8	71	79	71
Thu Feb 11 18:30:05 2021	1613039405	0	79	79	79
Thu Feb 11 18:30:05 2021	1613039405	0	79	79	79
Thu Feb 11 18:30:04 2021	1613039404	1	78	79	78
Thu Feb 11 18:30:04 2021	1613039404	0	79	79	79
Thu Feb 11 18:30:04 2021	1613039404	1	78	79	78
Thu Feb 11 18:30:04 2021	1613039404	0	79	79	79
Thu Feb 11 18:30:04 2021	1613039404	0	79	79	79
Thu Feb 11 18:30:04 2021	1613039404	0	79	79	79
Thu Feb 11 18:30:04 2021	1613039404	0	79	79	79
Thu Feb 11 18:30:05 2021	1613039405	2	77	79	77
Thu Feb 11 18:30:04 2021	1613039404	0	79	79	79
Thu Feb 11 18:30:04 2021	1613039404	1	78	79	78
Thu Feb 11 18:30:04 2021	1613039404	0	79	79	79
Thu Feb 11 18:30:05 2021	1613039405	0	79	79	79
Thu Feb 11 18:30:05 2021	1613039405	0	79	79	79
Thu Feb 11 18:30:05 2021	1613039405	0	79	79	79
Thu Feb 11 18:30:04 2021	1613039404	0	79	79	79
Thu Feb 11 18:30:04 2021	1613039404	0	79	79	79
Thu Feb 11 18:30:04 2021	1613039404	3	77	79	76
Thu Feb 11 18:30:04 2021	1613039404	1	78	79	78
Thu Feb 11 18:30:04 2021	1613039404	0	79	79	79
Thu Feb 11 18:30:03 2021	1613039403	0	79	79	79
Thu Feb 11 18:30:05 2021	1613039405	0	79	79	79
Thu Feb 11 18:30:04 2021	1613039404	0	79	79	77
Thu Feb 11 18:30:04 2021	1613039404	0	79	79	79
Thu Feb 11 18:30:04 2021	1613039404	0	79	79	79
Thu Feb 11 18:30:04 2021	1613039404	0	79	79	79
Thu Feb 11 18:30:03 2021	1613039403	0	79	79	79
Thu Feb 11 18:30:05 2021	1613039405	1	78	79	77
Thu Feb 11 18:30:04 2021	1613039404	0	79	79	79
Thu Feb 11 18:30:04 2021	1613039404	0	79	79	79
Thu Feb 11 18:30:04 2021	1613039404	0	79	79	79
Thu Feb 11 18:30:04 2021	1613039404	0	79	79	79
Thu Feb 11 18:30:04 2021	1613039404	0	79	79	79
Thu Feb 11 18:30:05 2021	1613039405	0	79	79	79
Thu Feb 11 18:30:05 2021	1613039405	0	79	79	79
Thu Feb 11 18:30:04 2021	1613039404	0	79	79	79
Thu Feb 11 18:30:03 2021	1613039403	0	79	79	79
Thu Feb 11 18:30:04 2021	1613039404	0	79	79	79
Thu Feb 11 18:30:02 2021	1613039402	14	65	79	65
Thu Feb 11 18:30:04 2021	1613039404	0	79	79	79
Thu Feb 11 18:30:02 2021	1613039402	13	66	79	66
Thu Feb 11 18:30:04 2021	1613039404	1	79	79	79
Thu Feb 11 18:30:04 2021	1613039404	0	79	79	79
Thu Feb 11 18:30:04 2021	1613039404	0	79	79	79
Thu Feb 11 18:30:04 2021	1613039404	0	79	79	79
Thu Feb 11 18:30:04 2021	1613039404	4	75	79	75
Thu Feb 11 18:30:05 2021	1613039405	0	79	79	79
Thu Feb 11 18:30:03 2021	1613039403	0	79	79	79
Thu Feb 11 18:30:04 2021	1613039404	0	79	79	79
Thu Feb 11 18:30:04 2021	1613039404	1	78	79	78
Thu Feb 11 18:30:04 2021	1613039404	1	78	79	78
Thu Feb 11 18:30:04 2021	1613039404	0	79	79	79
Thu Feb 11 18:30:03 2021	1613039403	1	78	79	78
Thu Feb 11 18:30:04 2021	1613039404	0	79	79	78
Thu Feb 11 18:30:04 2021	1613039404	9	70	79	70
Thu Feb 11 18:30:04 2021	1613039404	0	79	79	79
Thu Feb 11 18:30:04 2021	1613039404	0	79	79	79
Thu Feb 11 18:30:04 2021	1613039404	1	79	79	79
Thu Feb 11 18:30:04 2021	1613039404	0	79	79	79
Thu Feb 11 18:30:05 2021	1613039405	0	79	79	79
Thu Feb 11 18:30:04 2021	1613039404	0	79	79	78
Thu Feb 11 18:30:04 2021	1613039404	1	78	79	78
Thu Feb 11 18:30:04 2021	1613039404	0	79	79	79
Thu Feb 11 18:30:04 2021	1613039404	1	78	79	78
Thu Feb 11 18:30:05 2021	1613039405	0	79	79	79
Thu Feb 11 18:30:04 2021	1613039404	0	79	79	79
Thu Feb 11 18:30:04 2021	1613039404	0	79	79	79
Thu Feb 11 18:30:04 2021	1613039404	0	79	79	79
Thu Feb 11 18:30:04 2021	1613039404	0	79	79	76
Thu Feb 11 18:30:04 2021	1613039404	3	76	79	76
Thu Feb 11 18:30:05 2021	1613039405	0	79	79	79
Thu Feb 11 18:30:02 2021	1613039402	13	66	79	66
Thu Feb 11 18:30:04 2021	1613039404	0	79	79	79
Thu Feb 11 18:30:04 2021	1613039404	0	79	79	79
Thu Feb 11 18:30:04 2021	1613039404	0	79	79	79
Thu Feb 11 18:30:04 2021	1613039404	1	79	79	79
Thu Feb 11 18:30:04 2021	1613039404	0	79	79	79
Thu Feb 11 18:30:04 2021	1613039404	0	79	79	79
Thu Feb 11 18:30:04 2021	1613039404	0	79	79	79
Thu Feb 11 18:30:04 2021	1613039404	0	79	79	79
Thu Feb 11 18:30:02 2021	1613039402	14	65	79	65
Thu Feb 11 18:30:04 2021	1613039404	0	79	79	79
Thu Feb 11 18:30:05 2021	1613039405	0	79	79	79
Thu Feb 11 18:30:05 2021	1613039405	1	78	79	78
Thu Feb 11 18:30:05 2021	1613039405	0	79	79	78
Thu Feb 11 18:30:04 2021	1613039404	0	79	79	79
Thu Feb 11 18:30:05 2021	1613039405	0	79	79	79
Thu Feb 11 18:30:05 2021	1613039405	0	79	79	79
Thu Feb 11 18:30:04 2021	1613039404	0	79	79	79
Thu Feb 11 18:30:05 2021	1613039405	0	79	79	79
Thu Feb 11 18:30:04 2021	1613039404	0	79	79	79
Thu Feb 11 18:30:05 2021	1613039405	0	79	79	78
Thu Feb 11 18:30:04 2021	1613039404	0	79	79	79
Thu Feb 11 18:30:04 2021	1613039404	0	79	79	79
Thu Feb 11 18:30:04 2021	1613039404	0	79	79	79
Thu Feb 11 18:30:04 2021	1613039404	0	79	79	79
Thu Feb 11 18:30:03 2021	1613039403	0	79	79	79
Thu Feb 11 18:30:04 2021	1613039404	0	79	79	79
Thu Feb 11 18:30:04 2021	1613039404	0	79	79	79
Thu Feb 11 18:30:05 2021	1613039405	0	79	79	79
Thu Feb 11 18:30:04 2021	1613039404	9	71	79	71
Thu Feb 11 18:30:04 2021	1613039404	0	79	79	78
Thu Feb 11 18:30:04 2021	1613039404	0	79	79	79
Thu Feb 11 18:30:05 2021	1613039405	0	79	79	79
Thu Feb 11 18:30:03 2021	1613039403	0	79	79	79
Thu Feb 11 18:30:04 2021	1613039404	0	79	80	79
Thu Feb 11 18:30:04 2021	1613039404	0	79	80	79
Thu Feb 11 18:30:04 2021	1613039404	0	79	80	79
Thu Feb 11 18:30:04 2021	1613039404	8	71	80	71
Thu Feb 11 18:30:04 2021	1613039404	0	79	80	79
Thu Feb 11 18:30:04 2021	1613039404	0	79	80	79
Thu Feb 11 18:30:04 2021	1613039404	1	79	80	78
Thu Feb 11 18:30:04 2021	1613039404	9	71	80	71
Thu Feb 11 18:30:04 2021	1613039404	0	79	80	79
Thu Feb 11 18:30:05 2021	1613039405	0	80	80	80
Thu Feb 11 18:30:04 2021	1613039404	0	79	80	79
Thu Feb 11 18:30:04 2021	1613039404	0	79	80	79
Thu Feb 11 18:30:04 2021	1613039404	0	80	80	79
Thu Feb 11 18:30:04 2021	1613039404	0	79	80	79
Thu Feb 11 18:30:04 2021	1613039404	1	79	80	79
Thu Feb 11 18:30:04 2021	1613039404	0	79	80	79
Thu Feb 11 18:30:04 2021	1613039404	2	78	80	78
Thu Feb 11 18:30:05 2021	1613039405	0	80	80	80
Thu Feb 11 18:30:05 2021	1613039405	0	80	80	80
Thu Feb 11 18:30:04 2021	1613039404	0	80	80	79
Thu Feb 11 18:30:04 2021	1613039404	0	79	80	79
Thu Feb 11 18:30:05 2021	1613039405	0	80	80	79
Thu Feb 11 18:30:04 2021	1613039404	0	80	80	79
Thu Feb 11 18:30:04 2021	1613039404	0	80	80	79
Thu Feb 11 18:30:04 2021	1613039404	0	80	80	79
Thu Feb 11 18:30:05 2021	1613039405	0	80	80	80
Thu Feb 11 18:30:04 2021	1613039404	0	80	80	80
Thu Feb 11 18:30:04 2021	1613039404	0	79	80	79
Thu Feb 11 18:30:04 2021	1613039404	0	80	80	80
Thu Feb 11 18:30:05 2021	1613039405	1	79	80	79
Thu Feb 11 18:30:04 2021	1613039404	0	80	80	80
Thu Feb 11 18:30:04 2021	1613039404	0	79	80	79
Thu Feb 11 18:30:04 2021	1613039404	0	80	80	80
Thu Feb 11 18:30:05 2021	1613039405	0	80	80	80
Thu Feb 11 18:30:04 2021	1613039404	0	80	80	80
Thu Feb 11 18:30:04 2021	1613039404	0	80	80	79
Thu Feb 11 18:30:04 2021	1613039404	0	79	80	79
Thu Feb 11 18:30:04 2021	1613039404	0	80	80	80
Thu Feb 11 18:30:04 2021	1613039404	0	79	80	79
Thu Feb 11 18:30:05 2021	1613039405	0	80	80	80
Thu Feb 11 18:30:04 2021	1613039404	0	80	80	80
Thu Feb 11 18:30:04 2021	1613039404	0	79	80	79
Thu Feb 11 18:30:04 2021	1613039404	0	80	80	80
Thu Feb 11 18:30:04 2021	1613039404	0	79	80	79
Thu Feb 11 18:30:04 2021	1613039404	0	80	80	80
Thu Feb 11 18:30:04 2021	1613039404	0	80	80	80
Thu Feb 11 18:30:05 2021	1613039405	0	80	80	80
Thu Feb 11 18:30:04 2021	1613039404	0	80	80	80
Thu Feb 11 18:30:04 2021	1613039404	0	80	80	80
Thu Feb 11 18:30:04 2021	1613039404	0	80	80	80
Thu Feb 11 18:30:04 2021	1613039404	0	80	80	78
Thu Feb 11 18:30:04 2021	1613039404	1	79	80	79
Thu Feb 11 18:30:04 2021	1613039404	0	80	80	79
Thu Feb 11 18:30:04 2021	1613039404	0	79	80	79
Thu Feb 11 18:30:04 2021	1613039404	0	80	80	80
Thu Feb 11 18:30:04 2021	1613039404	0	80	80	80
Thu Feb 11 18:30:05 2021	1613039405	0	80	80	80
Thu Feb 11 18:30:05 2021	1613039405	0	80	80	80
Thu Feb 11 18:30:04 2021	1613039404	0	80	80	80
Thu Feb 11 18:30:04 2021	1613039404	0	80	80	80
Thu Feb 11 18:30:04 2021	1613039404	0	80	80	80
Thu Feb 11 18:30:04 2021	1613039404	0	80	80	79
Thu Feb 11 18:30:05 2021	1613039405	0	80	80	80
Thu Feb 11 18:30:04 2021	1613039404	0	80	80	80
Thu Feb 11 18:30:04 2021	1613039404	0	80	80	80
Thu Feb 11 18:30:05 2021	1613039405	0	80	80	80
Thu Feb 11 18:30:04 2021	1613039404	0	80	80	80
Thu Feb 11 18:30:04 2021	1613039404	0	80	80	79
Thu Feb 11 18:30:04 2021	1613039404	0	80	80	80
Thu Feb 11 18:30:04 2021	1613039404	0	80	80	80
Thu Feb 11 18:30:04 2021	1613039404	0	80	80	80
Thu Feb 11 18:30:04 2021	1613039404	0	80	80	80
Thu Feb 11 18:30:04 2021	1613039404	1	79	80	79
Thu Feb 11 18:30:04 2021	1613039404	0	80	80	80
Thu Feb 11 18:30:04 2021	1613039404	0	80	80	80
Thu Feb 11 18:30:05 2021	1613039405	0	80	80	80
Thu Feb 11 18:30:05 2021	1613039405	0	80	80	80
Thu Feb 11 18:30:04 2021	1613039404	0	80	80	80
Thu Feb 11 18:30:05 2021	1613039405	0	80	80	80
Thu Feb 11 18:30:05 2021	1613039405	0	80	80	80
Thu Feb 11 18:30:04 2021	1613039404	0	80	80	80
Thu Feb 11 18:30:04 2021	1613039404	0	80	80	80
Thu Feb 11 18:30:04 2021	1613039404	0	80	80	79
Thu Feb 11 18:30:04 2021	1613039404	0	80	80	79
Thu Feb 11 18:30:04 2021	1613039404	0	80	80	79
Thu Feb 11 18:30:04 2021	1613039404	0	80	80	79
Thu Feb 11 18:30:05 2021	1613039405	0	80	80	80
Thu Feb 11 18:30:04 2021	1613039404	0	80	80	80
Thu Feb 11 18:30:04 2021	1613039404	0	80	80	80
Thu Feb 11 18:30:05 2021	1613039405	0	80	80	80
Thu Feb 11 18:30:04 2021	1613039404	0	80	80	80
Thu Feb 11 18:30:05 2021	1613039405	0	80	80	80
Thu Feb 11 18:30:04 2021	1613039404	0	80	80	80
Thu Feb 11 18:30:04 2021	1613039404	0	80	80	80
Thu Feb 11 18:30:05 2021	1613039405	0	80	80	80
Thu Feb 11 18:30:04 2021	1613039404	0	80	80	80
Thu Feb 11 18:30:04 2021	1613039404	0	80	80	80
Thu Feb 11 18:30:04 2021	1613039404	0	80	80	80
Thu Feb 11 18:30:04 2021	1613039404	0	80	80	80
Thu Feb 11 18:30:04 2021	1613039404	0	80	80	80
Thu Feb 11 18:30:04 2021	1613039404	0	80	80	80
Thu Feb 11 18:30:04 2021	1613039404	0	80	80	80
Thu Feb 11 18:30:05 2021	1613039405	0	80	80	80
Thu Feb 11 18:30:04 2021	1613039404	4	76	80	76
Thu Feb 11 18:30:04 2021	1613039404	0	80	80	80
Thu Feb 11 18:30:04 2021	1613039404	0	80	80	80
Thu Feb 11 18:30:05 2021	1613039405	0	80	80	79
Thu Feb 11 18:30:04 2021	1613039404	0	80	80	80
Thu Feb 11 18:30:04 2021	1613039404	0	80	80	80
Thu Feb 11 18:30:04 2021	1613039404	0	80	80	80
Thu Feb 11 18:30:04 2021	1613039404	0	80	80	80
Thu Feb 11 18:30:04 2021	1613039404	0	80	80	80
Thu Feb 11 18:30:03 2021	1613039403	0	80	80	80
Thu Feb 11 18:30:04 2021	1613039404	0	80	80	80
Thu Feb 11 18:30:04 2021	1613039404	0	80	80	80
Thu Feb 11 18:30:04 2021	1613039404	0	80	80	80
Thu Feb 11 18:30:04 2021	1613039404	0	80	80	80
Thu Feb 11 18:30:04 2021	1613039404	0	80	80	80
Thu Feb 11 18:30:04 2021	1613039404	0	80	80	80
Thu Feb 11 18:30:04 2021	1613039404	0	80	80	80
Thu Feb 11 18:30:05 2021	1613039405	0	80	80	80
Thu Feb 11 18:30:04 2021	1613039404	4	76	80	76
Thu Feb 11 18:30:04 2021	1613039404	1	80	80	80
Thu Feb 11 18:30:04 2021	1613039404	0	80	80	80
Thu Feb 11 18:30:02 2021	1613039402	14	66	80	66
Thu Feb 11 18:30:04 2021	1613039404	0	80	80	80
Thu Feb 11 18:30:04 2021	1613039404	0	80	80	80
Thu Feb 11 18:30:05 2021	1613039405	0	80	80	80
Thu Feb 11 18:30:04 2021	1613039404	0	80	80	80
Thu Feb 11 18:30:04 2021	1613039404	0	80	80	79
Thu Feb 11 18:30:04 2021	1613039404	0	80	80	80
Thu Feb 11 18:30:04 2021	1613039404	0	80	80	80
Thu Feb 11 18:30:02 2021	1613039402	14	66	80	66
Thu Feb 11 18:30:04 2021	1613039404	0	80	80	80
Thu Feb 11 18:30:04 2021	1613039404	0	80	80	80
Thu Feb 11 18:30:05 2021	1613039405	0	80	80	80
Thu Feb 11 18:30:04 2021	1613039404	0	80	80	80
Thu Feb 11 18:30:05 2021	1613039405	0	80	80	80
Thu Feb 11 18:30:04 2021	1613039404	0	80	80	80
Thu Feb 11 18:30:04 2021	1613039404	0	80	80	80
Thu Feb 11 18:30:04 2021	1613039404	0	80	80	80
Thu Feb 11 18:30:05 2021	1613039405	1	79	80	79
Thu Feb 11 18:30:04 2021	1613039404	0	80	80	80
Thu Feb 11 18:30:05 2021	1613039405	0	80	80	80
Thu Feb 11 18:30:03 2021	1613039403	1	79	80	79
Thu Feb 11 18:30:04 2021	1613039404	0	80	80	80
Thu Feb 11 18:30:04 2021	1613039404	0	80	80	80
Thu Feb 11 18:30:04 2021	1613039404	0	80	80	80
Thu Feb 11 18:30:04 2021	1613039404	0	80	80	80
Thu Feb 11 18:30:04 2021	1613039404	0	80	80	80
Thu Feb 11 18:30:04 2021	1613039404	0	80	80	80
Thu Feb 11 18:30:04 2021	1613039404	0	80	80	80
Thu Feb 11 18:30:04 2021	1613039404	0	80	80	80
Thu Feb 11 18:30:04 2021	1613039404	1	79	80	79
Thu Feb 11 18:30:04 2021	1613039404	0	80	80	80
Thu Feb 11 18:30:04 2021	1613039404	0	80	80	80
Thu Feb 11 18:30:04 2021	1613039404	0	80	80	80
Thu Feb 11 18:30:04 2021	1613039404	0	80	80	79
Thu Feb 11 18:30:04 2021	1613039404	0	80	80	80
Thu Feb 11 18:30:04 2021	1613039404	0	80	80	80
Thu Feb 11 18:30:04 2021	1613039404	1	80	80	80
Thu Feb 11 18:30:04 2021	1613039404	1	80	80	80
Thu Feb 11 18:30:05 2021	1613039405	0	80	80	80
Thu Feb 11 18:30:04 2021	1613039404	0	80	80	80
Thu Feb 11 18:30:03 2021	1613039403	0	80	80	80
Thu Feb 11 18:30:05 2021	1613039405	0	80	80	80
Thu Feb 11 18:30:05 2021	1613039405	0	80	80	78
Thu Feb 11 18:30:05 2021	1613039405	0	80	80	80
Thu Feb 11 18:30:04 2021	1613039404	3	77	80	77
Thu Feb 11 18:30:04 2021	1613039404	0	80	80	80
Thu Feb 11 18:30:04 2021	1613039404	0	80	80	80
Thu Feb 11 18:30:05 2021	1613039405	0	80	80	80
Thu Feb 11 18:30:04 2021	1613039404	0	80	80	80
Thu Feb 11 18:30:04 2021	1613039404	0	80	80	80
Thu Feb 11 18:30:05 2021	1613039405	0	80	80	80
Thu Feb 11 18:30:04 2021	1613039404	0	80	80	80
Thu Feb 11 18:30:04 2021	1613039404	0	80	80	80
Thu Feb 11 18:30:05 2021	1613039405	0	80	80	80
Thu Feb 11 18:30:04 2021	1613039404	0	80	80	80
Thu Feb 11 18:30:04 2021	1613039404	0	80	80	80
Thu Feb 11 18:30:04 2021	1613039404	0	80	80	80
Thu Feb 11 18:30:04 2021	1613039404	1	80	80	80
Thu Feb 11 18:30:04 2021	1613039404	0	80	80	80
Thu Feb 11 18:30:02 2021	1613039402	14	67	80	66
Thu Feb 11 18:30:04 2021	1613039404	0	80	80	80
Thu Feb 11 18:30:04 2021	1613039404	0	80	80	80
Thu Feb 11 18:30:05 2021	1613039405	0	80	80	80
Thu Feb 11 18:30:04 2021	1613039404	0	80	80	80
Thu Feb 11 18:30:04 2021	1613039404	0	80	80	80
Thu Feb 11 18:30:04 2021	1613039404	0	80	80	80
Thu Feb 11 18:30:04 2021	1613039404	0	80	80	80
Thu Feb 11 18:30:04 2021	1613039404	0	80	80	79
Thu Feb 11 18:30:05 2021	1613039405	0	80	80	79
Thu Feb 11 18:30:04 2021	1613039404	0	80	80	80
Thu Feb 11 18:30:04 2021	1613039404	0	80	80	80
Thu Feb 11 18:30:03 2021	1613039403	0	80	80	80
Thu Feb 11 18:30:04 2021	1613039404	0	80	81	80
Thu Feb 11 18:30:05 2021	1613039405	0	80	81	80
Thu Feb 11 18:30:04 2021	1613039404	0	80	81	80
Thu Feb 11 18:30:05 2021	1613039405	0	81	81	80
Thu Feb 11 18:30:04 2021	1613039404	0	80	81	80
Thu Feb 11 18:30:04 2021	1613039404	1	80	81	80
Thu Feb 11 18:30:04 2021	1613039404	4	77	81	76
Thu Feb 11 18:30:05 2021	1613039405	0	81	81	80
Thu Feb 11 18:30:05 2021	1613039405	0	81	81	80
Thu Feb 11 18:30:05 2021	1613039405	1	80	81	80
